2026-07-27 04:23:44 | INFO     | __main__ | ============================================================
2026-07-27 04:49:28 | DEBUG    | scraper.parser | Product 33 parsed: Panta Height Adjustable Rolling Laptop Stand, Overbed Table 
2026-07-27 04:49:28 | DEBUG    | scraper.parser | Product 34 parsed: VEDECASA Corner Printer Stand Table with Power Outlet Chargi
2026-07-27 04:49:28 | DEBUG    | scraper.parser | Product 35 parsed: ONKRON Laptop Cart on Wheels, max 17.6 lbs, Portable Worksta
2026-07-27 04:49:28 | DEBUG    | scraper.parser | Product 36 parsed: VEVOR Sewing Table, Multipurpose Sewing Machine Table with F
2026-07-27 04:49:28 | DEBUG    | scraper.parser | Product 37 parsed: Lufeiya White L Shaped Computer Desk with Fabric Drawers, 55
2026-07-27 04:49:29 | DEBUG    | scraper.parser | Product 38 parsed: Klicelor L Shaped Standing Desk 55 x 31.5 Inch, Electric Hei
2026-07-27 04:49:29 | DEBUG    | scraper.parser | Product 39 parsed: iCasso Desk Mat, Gaming Mouse Pad Wrist Support Set,4in1 XXL
2026-07-27 04:49:29 | DEBUG    | scraper.parser | Product 40 parsed: BIZUM Small Electric Standing Desk Bedside Table with Hidden
2026-07-27 04:49:29 | DEBUG    | scraper.parser | Product 41 parsed: CloudTrip Laptop Desk for Bed or Couch, Lap Desk, Woking in 
2026-07-27 04:49:29 | DEBUG    | scraper.parser | Product 42 parsed: Height Adjustable Standing Desk Converter,Keyboard Riser for
2026-07-27 04:49:29 | DEBUG    | scraper.parser | Product 43 parsed: X-cosrack Overbed Bedside Table with Drawer, Adjustable Pneu
2026-07-27 04:49:29 | DEBUG    | scraper.parser | Product 44 parsed: IBUYKE C Shaped Side Table,TV Tray Table,Natural UTVT003R | 
2026-07-27 04:49:29 | DEBUG    | scraper.parser | Product 45 parsed: MAHANCRIS Computer Tower Stand with Power Outlet, Mobile PC 
2026-07-27 04:49:30 | DEBUG    | scraper.parser | Product 46 parsed: IOTXY Small Writing Desk with Hutch - 31.5" Work Computer St
2026-07-27 04:49:30 | DEBUG    | scraper.parser | Product 47 parsed: Marsail Mobile Standing Desk, Wider Height Adjustable Comput
2026-07-27 04:49:30 | DEBUG    | scraper.parser | Product 48 parsed: TigerDad Overbed Bedside Desk Mobile Rolling Laptop Stand Ti
2026-07-27 04:49:30 | DEBUG    | scraper.parser | Product 49 parsed: Pamray 39 Inch Small Computer Desk with Monitor Stand and Dr
2026-07-27 04:49:30 | DEBUG    | scraper.parser | Product 50 parsed: Mobile Foldable Desk w/Wheels and Feet Pads, Foldable Comput
2026-07-27 04:49:30 | DEBUG    | scraper.parser | Product 51 parsed: Ruxury Foldable Lap Desk Laptop Stand Bed Desk Table Tray, B
2026-07-27 04:49:30 | DEBUG    | scraper.parser | Product 52 parsed: TV Tray Side Table for Couch | 360° Swivel, Adjustable Heigh
2026-07-27 04:49:30 | DEBUG    | scraper.parser | Product 53 parsed: Scalloped‌ Beige Checkered Gingham Desk Mat Cute Pastel Larg
2026-07-27 04:49:31 | DEBUG    | scraper.parser | Product 54 parsed: VECELO Corner Desk,Office Tables for Living Room for Small S
2026-07-27 04:49:31 | DEBUG    | scraper.parser | Product 55 parsed: VECELO Corner Computer Desk 41 x 30 inches with Smooth Keybo
2026-07-27 04:49:31 | DEBUG    | scraper.parser | Product 56 parsed: Flash Furniture Eve Sit to Stand Mobile Laptop Desk/Speaker'
2026-07-27 04:49:31 | DEBUG    | scraper.parser | Product 57 parsed: Mobile Small Standing Desk with Hidden Wheels, Pneumatic Lap
2026-07-27 04:49:31 | DEBUG    | scraper.parser | Product 58 parsed: Table-Mate TV Tray Table | Portable Desk Folding Dinner Tray
2026-07-27 04:49:31 | DEBUG    | scraper.parser | Product 59 parsed: Slendor Foldable Lap Desk with Cup Holder for Bed, Couch, Fl
2026-07-27 04:49:31 | DEBUG    | scraper.parser | Product 60 parsed: ALISENED 30 Inch Computer Desk, with Keyboard Tray & Monitor
2026-07-27 04:49:31 | INFO     | scraper.search | Page 6: Extracted 60 products (total: 360)
2026-07-27 04:49:31 | DEBUG    | utils.resume | Progress saved: keyword='Computer tables', last_completed_page=6
2026-07-27 04:49:31 | INFO     | scraper.search | ━━━ Scraping page 7 of 15 ━━━
2026-07-27 04:49:31 | INFO     | scraper.search | Navigating to page 7: https://www.amazon.com/s?k=Computer tables&page=7
2026-07-27 04:49:36 | DEBUG    | scraper.search | Page 7 loaded successfully.
2026-07-27 04:49:36 | INFO     | scraper.parser | Found 30 product cards on the page.
2026-07-27 04:49:37 | DEBUG    | scraper.parser | Product 1 parsed: YOSHOOT 60" Computer Desk with 5 Fabric Drawers, Gaming Desk
2026-07-27 04:49:37 | DEBUG    | scraper.parser | Product 2 parsed: Solid Wood Desk, Gaming Study Home Office Desks for Work, St
2026-07-27 04:49:37 | DEBUG    | scraper.parser | Product 3 parsed: Solid Wood Computer Desk with Drawers, Modern Writing Desk f
2026-07-27 04:49:37 | DEBUG    | scraper.parser | Product 4 parsed: JSB Folding Desk for Small Spaces,Mobile Portable Rolling La
2026-07-27 04:49:37 | DEBUG    | scraper.parser | Product 5 parsed: AboveTEK Portable Laptop Lap Desk w/Retractable Left/Right M
2026-07-27 04:49:37 | DEBUG    | scraper.parser | Product 6 parsed: Tangkula Mobile Standing Desk, Pneumatic Height Adjustable R
2026-07-27 04:49:37 | DEBUG    | scraper.parser | Product 7 parsed: Elowen Rolling Laptop Desk with Wheels, Double-Pole Portable
2026-07-27 04:49:37 | DEBUG    | scraper.parser | Product 8 parsed: YUHFERA Rolling Table for Laptop Stand, Height and Angle Adj
2026-07-27 04:49:37 | DEBUG    | scraper.parser | Product 9 parsed: Folding Desk, 31.5" Small Desk for Bedroom with Power Outlet
2026-07-27 04:49:38 | DEBUG    | scraper.parser | Product 10 parsed: Furist Adjustable Overbed Bedside Table with Wheels Hospital
2026-07-27 04:49:38 | DEBUG    | scraper.parser | Product 11 parsed: IOTXY Small Writing Desk with Hutch - 31.5" Work Computer St
2026-07-27 04:49:38 | DEBUG    | scraper.parser | Product 12 parsed: Folding Desk,Not Require Assembly,Small Foldable Desk 31.5" 
2026-07-27 04:49:38 | DEBUG    | scraper.parser | Product 13 parsed: Furinno Home Computer Desk, Espresso/Black
2026-07-27 04:49:38 | DEBUG    | scraper.parser | Product 14 parsed: 52 Inch Office Desk with 6 Drawers and Printer Space for Sto
2026-07-27 04:49:38 | DEBUG    | scraper.parser | Product 15 parsed: Sweetcrispy Overbed Table, Bedside Table, Storage Shelf | Ad
2026-07-27 04:49:38 | DEBUG    | scraper.parser | Product 16 parsed: Recliner Table, Over the Bed Table with Wheels, Adjustable W
2026-07-27 04:49:38 | DEBUG    | scraper.parser | Product 17 parsed: Small Gaming Desk with 2 Fabric Drawers - Reversible Compute
2026-07-27 04:49:38 | DEBUG    | scraper.parser | Product 18 parsed: Small Rolling Desk with Wheels, Adjustable Height 27"-43.3" 
2026-07-27 04:49:39 | DEBUG    | scraper.parser | Product 19 parsed: ALISENED Computer Desk for Small Spaces, 23.6" Z-Shaped Comp
2026-07-27 04:49:39 | DEBUG    | scraper.parser | Product 20 parsed: Kingant Standing Desk, 35x20 Inch Electric Height Adjustable
2026-07-27 04:49:39 | DEBUG    | scraper.parser | Product 21 parsed: Folding Table Computer Desk - 35.8" No Assembly Folding Desk
2026-07-27 04:49:39 | DEBUG    | scraper.parser | Product 22 parsed: SHW Mission 32-Inch Home Office Computer Desk, White
2026-07-27 04:49:39 | DEBUG    | scraper.parser | Product 23 parsed: Eocnrhe Adjustable Overbed Bedside Table, Hospital Bed Table
2026-07-27 04:49:39 | DEBUG    | scraper.parser | Product 24 parsed: Rolling Laptop Desk Adjustable Height(29.5”- 43.7”)，Mobile W
2026-07-27 04:49:39 | DEBUG    | scraper.parser | Product 25 parsed: Furinno Home Desk, 23.6" Wide Gaming Desk with Keyboard Tray
2026-07-27 04:49:39 | DEBUG    | scraper.parser | Product 26 parsed: YSAGi Non-Slip Leather Desk Pad, Waterproof Laptop Computer 
2026-07-27 04:49:39 | DEBUG    | scraper.parser | Product 27 parsed: Furinno JAYA Simple Design Computer Writing Desk, French Oak
2026-07-27 04:49:40 | DEBUG    | scraper.parser | Product 28 parsed: PUNCIA Medical Overbed Table Pneumatic Adjustable Bedside De
2026-07-27 04:49:40 | DEBUG    | scraper.parser | Product 29 parsed: SAIJI XXL Extra Large Sturdy TV Tray Table, Laptop Desk for 
2026-07-27 04:49:40 | DEBUG    | scraper.parser | Product 30 parsed: SAIJI Laptop Bed Table for Dual Screens, Lap Desk with Monit
2026-07-27 04:49:40 | INFO     | scraper.search | Page 7: Extracted 30 products (total: 390)
2026-07-27 04:49:40 | DEBUG    | utils.resume | Progress saved: keyword='Computer tables', last_completed_page=7
2026-07-27 04:49:40 | INFO     | scraper.search | ━━━ Scraping page 8 of 15 ━━━
2026-07-27 04:49:40 | INFO     | scraper.search | Navigating to page 8: https://www.amazon.com/s?k=Computer tables&page=8
2026-07-27 04:49:45 | DEBUG    | scraper.search | Page 8 loaded successfully.
2026-07-27 04:49:45 | INFO     | scraper.parser | Found 12 product cards on the page.
2026-07-27 04:49:45 | DEBUG    | scraper.parser | Product 1 parsed: SAIJI Easy Folding TV Tray Table with Led Lamp, Foldable TV 
2026-07-27 04:49:45 | DEBUG    | scraper.parser | Product 2 parsed: TopJob ANYDESK FOLD Mobile Standing Desk, Portable with Lock
2026-07-27 04:49:45 | DEBUG    | scraper.parser | Product 3 parsed: FITUEYES Height Adjustable Standing Desk 32” Wide Sit to Sta
2026-07-27 04:49:45 | DEBUG    | scraper.parser | Product 4 parsed: Branch Daily Desk, Functional at Home Office Desk with Effor
2026-07-27 04:49:46 | DEBUG    | scraper.parser | Product 5 parsed: Elephance Modern Foldable Writing Computer Desk for Home Off
2026-07-27 04:49:46 | DEBUG    | scraper.parser | Product 6 parsed: Enayplon Small Standing Desk with Wheels, Tall Mobile Stand 
2026-07-27 04:49:46 | DEBUG    | scraper.parser | Product 7 parsed: BIZUM 35.4" Small Electric Standing Desk Height Adjustable, 
2026-07-27 04:49:46 | DEBUG    | scraper.parser | Product 8 parsed: Displays By Jack Adjustable Height Rolling Laptop Desk, Port
2026-07-27 04:49:46 | DEBUG    | scraper.parser | Product 9 parsed: PRAISUN 47.2 Inch Gaming Desk with LED Lights & Power Outlet
2026-07-27 04:49:46 | DEBUG    | scraper.parser | Product 10 parsed: PRAISUN 63 inch Gaming Desk, LED & Power Outlets, Monitor St
2026-07-27 04:49:46 | DEBUG    | scraper.parser | Product 11 parsed: LITTLE TREE 63 Inch Large Executive Computer Office Desk, Br
2026-07-27 04:49:46 | DEBUG    | scraper.parser | Product 12 parsed: ALISENED Computer Desk for Small Spaces, 23.6" Z-Shaped Comp
2026-07-27 04:49:46 | INFO     | scraper.search | Page 8: Extracted 12 products (total: 402)
2026-07-27 04:49:46 | DEBUG    | utils.resume | Progress saved: keyword='Computer tables', last_completed_page=8
2026-07-27 04:49:46 | INFO     | scraper.search | ━━━ Scraping page 9 of 15 ━━━
2026-07-27 04:49:46 | INFO     | scraper.search | Navigating to page 9: https://www.amazon.com/s?k=Computer tables&page=9
2026-07-27 04:49:50 | DEBUG    | scraper.search | Page 9 loaded successfully.
2026-07-27 04:49:50 | INFO     | scraper.parser | Found 12 product cards on the page.
2026-07-27 04:49:51 | DEBUG    | scraper.parser | Product 1 parsed: JSB Folding Desk for Small Spaces,Mobile Portable Rolling La
2026-07-27 04:49:51 | DEBUG    | scraper.parser | Product 2 parsed: Folding Desk,Not Require Assembly,Small Foldable Desk 31.5" 
2026-07-27 04:49:51 | DEBUG    | scraper.parser | Product 3 parsed: YOSHOOT 60" Computer Desk with 5 Fabric Drawers, Gaming Desk
2026-07-27 04:49:51 | DEBUG    | scraper.parser | Product 4 parsed: IOTXY Small Writing Desk with Hutch - 31.5" Work Computer St
2026-07-27 04:49:51 | DEBUG    | scraper.parser | Product 5 parsed: Mobile Small Standing Desk,Gas Spring Adjustable Height Roll
2026-07-27 04:49:51 | DEBUG    | scraper.parser | Product 6 parsed: Ｍａｉｈａｉｌ Maihail Small Desk with Drawers, Office Desk with St
2026-07-27 04:49:51 | DEBUG    | scraper.parser | Product 7 parsed: Kingant Standing Desk, 35x20 Inch Electric Height Adjustable
2026-07-27 04:49:51 | DEBUG    | scraper.parser | Product 8 parsed: YATINEY 70.9" Computer Desk with Power Outlets, Gaming Desk,
2026-07-27 04:49:52 | DEBUG    | scraper.parser | Product 9 parsed: Enayplon Small Standing Desk with Wheels, Mobile Stand Up De
2026-07-27 04:49:52 | DEBUG    | scraper.parser | Product 10 parsed: VENNQD Corner Desk with Drawers Shelves for Small Space 90 D
2026-07-27 04:49:52 | DEBUG    | scraper.parser | Product 11 parsed: Folding Table Computer Desk - 35.8" No Assembly Folding Desk
2026-07-27 04:49:52 | DEBUG    | scraper.parser | Product 12 parsed: ALISENED Computer Desk for Small Spaces, 23.6" Z-Shaped Comp
2026-07-27 04:49:52 | INFO     | scraper.search | Page 9: Extracted 12 products (total: 414)
2026-07-27 04:49:52 | DEBUG    | utils.resume | Progress saved: keyword='Computer tables', last_completed_page=9
2026-07-27 04:49:52 | INFO     | scraper.search | ━━━ Scraping page 10 of 15 ━━━
2026-07-27 04:49:52 | INFO     | scraper.search | Navigating to page 10: https://www.amazon.com/s?k=Computer tables&page=10
2026-07-27 04:49:56 | DEBUG    | scraper.search | Page 10 loaded successfully.
2026-07-27 04:49:56 | INFO     | scraper.parser | Found 12 product cards on the page.
2026-07-27 04:49:56 | DEBUG    | scraper.parser | Product 1 parsed: SAIJI Easy Folding TV Tray Table with Led Lamp, Foldable TV 
2026-07-27 04:49:56 | DEBUG    | scraper.parser | Product 2 parsed: TopJob ANYDESK FOLD Mobile Standing Desk, Portable with Lock
2026-07-27 04:49:56 | DEBUG    | scraper.parser | Product 3 parsed: FITUEYES Height Adjustable Standing Desk 32” Wide Sit to Sta
2026-07-27 04:49:56 | DEBUG    | scraper.parser | Product 4 parsed: Branch Daily Desk, Functional at Home Office Desk with Effor
2026-07-27 04:49:56 | DEBUG    | scraper.parser | Product 5 parsed: Elephance Modern Foldable Writing Computer Desk for Home Off
2026-07-27 04:49:56 | DEBUG    | scraper.parser | Product 6 parsed: Enayplon Small Standing Desk with Wheels, Tall Mobile Stand 
2026-07-27 04:49:57 | DEBUG    | scraper.parser | Product 7 parsed: BIZUM 35.4" Small Electric Standing Desk Height Adjustable, 
2026-07-27 04:49:57 | DEBUG    | scraper.parser | Product 8 parsed: Displays By Jack Adjustable Height Rolling Laptop Desk, Port
2026-07-27 04:49:57 | DEBUG    | scraper.parser | Product 9 parsed: PRAISUN 47.2 Inch Gaming Desk with LED Lights & Power Outlet
2026-07-27 04:49:57 | DEBUG    | scraper.parser | Product 10 parsed: PRAISUN 63 inch Gaming Desk, LED & Power Outlets, Monitor St
2026-07-27 04:49:57 | DEBUG    | scraper.parser | Product 11 parsed: LITTLE TREE 63 Inch Large Executive Computer Office Desk, Br
2026-07-27 04:49:57 | DEBUG    | scraper.parser | Product 12 parsed: ALISENED Computer Desk for Small Spaces, 23.6" Z-Shaped Comp
2026-07-27 04:49:57 | INFO     | scraper.search | Page 10: Extracted 12 products (total: 426)
2026-07-27 04:49:57 | DEBUG    | utils.resume | Progress saved: keyword='Computer tables', last_completed_page=10
2026-07-27 04:49:57 | INFO     | scraper.search | ━━━ Scraping page 11 of 15 ━━━
2026-07-27 04:49:57 | INFO     | scraper.search | Navigating to page 11: https://www.amazon.com/s?k=Computer tables&page=11
2026-07-27 04:50:01 | DEBUG    | scraper.search | Page 11 loaded successfully.
2026-07-27 04:50:01 | INFO     | scraper.parser | Found 12 product cards on the page.
2026-07-27 04:50:01 | DEBUG    | scraper.parser | Product 1 parsed: SAIJI Easy Folding TV Tray Table with Led Lamp, Foldable TV 
2026-07-27 04:50:01 | DEBUG    | scraper.parser | Product 2 parsed: TopJob ANYDESK FOLD Mobile Standing Desk, Portable with Lock
2026-07-27 04:50:02 | DEBUG    | scraper.parser | Product 3 parsed: FITUEYES Height Adjustable Standing Desk 32” Wide Sit to Sta
2026-07-27 04:50:02 | DEBUG    | scraper.parser | Product 4 parsed: Branch Daily Desk, Functional at Home Office Desk with Effor
2026-07-27 04:50:02 | DEBUG    | scraper.parser | Product 5 parsed: Elephance Modern Foldable Writing Computer Desk for Home Off
2026-07-27 04:50:02 | DEBUG    | scraper.parser | Product 6 parsed: Enayplon Small Standing Desk with Wheels, Tall Mobile Stand 
2026-07-27 04:50:02 | DEBUG    | scraper.parser | Product 7 parsed: BIZUM 35.4" Small Electric Standing Desk Height Adjustable, 
2026-07-27 04:50:02 | DEBUG    | scraper.parser | Product 8 parsed: Displays By Jack Adjustable Height Rolling Laptop Desk, Port
2026-07-27 04:50:02 | DEBUG    | scraper.parser | Product 9 parsed: PRAISUN 47.2 Inch Gaming Desk with LED Lights & Power Outlet
2026-07-27 04:50:02 | DEBUG    | scraper.parser | Product 10 parsed: PRAISUN 63 inch Gaming Desk, LED & Power Outlets, Monitor St
2026-07-27 04:50:03 | DEBUG    | scraper.parser | Product 11 parsed: LITTLE TREE 63 Inch Large Executive Computer Office Desk, Br
2026-07-27 04:50:03 | DEBUG    | scraper.parser | Product 12 parsed: ALISENED Computer Desk for Small Spaces, 23.6" Z-Shaped Comp
2026-07-27 04:50:03 | INFO     | scraper.search | Page 11: Extracted 12 products (total: 438)
2026-07-27 04:50:03 | DEBUG    | utils.resume | Progress saved: keyword='Computer tables', last_completed_page=11
2026-07-27 04:50:03 | INFO     | scraper.search | ━━━ Scraping page 12 of 15 ━━━
2026-07-27 04:50:03 | INFO     | scraper.search | Navigating to page 12: https://www.amazon.com/s?k=Computer tables&page=12
2026-07-27 04:50:05 | DEBUG    | scraper.search | Page 12 loaded successfully.
2026-07-27 04:50:05 | INFO     | scraper.parser | Found 12 product cards on the page.
2026-07-27 04:50:06 | DEBUG    | scraper.parser | Product 1 parsed: SAIJI Easy Folding TV Tray Table with Led Lamp, Foldable TV 
2026-07-27 04:50:06 | DEBUG    | scraper.parser | Product 2 parsed: TopJob ANYDESK FOLD Mobile Standing Desk, Portable with Lock
2026-07-27 04:50:06 | DEBUG    | scraper.parser | Product 3 parsed: FITUEYES Height Adjustable Standing Desk 32” Wide Sit to Sta
2026-07-27 04:50:06 | DEBUG    | scraper.parser | Product 4 parsed: Branch Daily Desk, Functional at Home Office Desk with Effor
2026-07-27 04:50:06 | DEBUG    | scraper.parser | Product 5 parsed: Elephance Modern Foldable Writing Computer Desk for Home Off
2026-07-27 04:50:06 | DEBUG    | scraper.parser | Product 6 parsed: Enayplon Small Standing Desk with Wheels, Tall Mobile Stand 
2026-07-27 04:50:06 | DEBUG    | scraper.parser | Product 7 parsed: BIZUM 35.4" Small Electric Standing Desk Height Adjustable, 
2026-07-27 04:50:06 | DEBUG    | scraper.parser | Product 8 parsed: Displays By Jack Adjustable Height Rolling Laptop Desk, Port
2026-07-27 04:50:07 | DEBUG    | scraper.parser | Product 9 parsed: PRAISUN 47.2 Inch Gaming Desk with LED Lights & Power Outlet
2026-07-27 04:50:07 | DEBUG    | scraper.parser | Product 10 parsed: PRAISUN 63 inch Gaming Desk, LED & Power Outlets, Monitor St
2026-07-27 04:50:07 | DEBUG    | scraper.parser | Product 11 parsed: LITTLE TREE 63 Inch Large Executive Computer Office Desk, Br
2026-07-27 04:50:07 | DEBUG    | scraper.parser | Product 12 parsed: ALISENED Computer Desk for Small Spaces, 23.6" Z-Shaped Comp
2026-07-27 04:50:07 | INFO     | scraper.search | Page 12: Extracted 12 products (total: 450)
2026-07-27 04:50:07 | DEBUG    | utils.resume | Progress saved: keyword='Computer tables', last_completed_page=12
2026-07-27 04:50:07 | INFO     | scraper.search | ━━━ Scraping page 13 of 15 ━━━
2026-07-27 04:50:07 | INFO     | scraper.search | Navigating to page 13: https://www.amazon.com/s?k=Computer tables&page=13
2026-07-27 04:50:11 | DEBUG    | scraper.search | Page 13 loaded successfully.
2026-07-27 04:50:11 | INFO     | scraper.parser | Found 12 product cards on the page.
2026-07-27 04:50:11 | DEBUG    | scraper.parser | Product 1 parsed: SAIJI Easy Folding TV Tray Table with Led Lamp, Foldable TV 
2026-07-27 04:50:11 | DEBUG    | scraper.parser | Product 2 parsed: TopJob ANYDESK FOLD Mobile Standing Desk, Portable with Lock
2026-07-27 04:50:11 | DEBUG    | scraper.parser | Product 3 parsed: FITUEYES Height Adjustable Standing Desk 32” Wide Sit to Sta
2026-07-27 04:50:12 | DEBUG    | scraper.parser | Product 4 parsed: Branch Daily Desk, Functional at Home Office Desk with Effor
2026-07-27 04:50:12 | DEBUG    | scraper.parser | Product 5 parsed: Elephance Modern Foldable Writing Computer Desk for Home Off
2026-07-27 04:50:12 | DEBUG    | scraper.parser | Product 6 parsed: Enayplon Small Standing Desk with Wheels, Tall Mobile Stand 
2026-07-27 04:50:12 | DEBUG    | scraper.parser | Product 7 parsed: BIZUM 35.4" Small Electric Standing Desk Height Adjustable, 
2026-07-27 04:50:12 | DEBUG    | scraper.parser | Product 8 parsed: Displays By Jack Adjustable Height Rolling Laptop Desk, Port
2026-07-27 04:50:12 | DEBUG    | scraper.parser | Product 9 parsed: PRAISUN 47.2 Inch Gaming Desk with LED Lights & Power Outlet
2026-07-27 04:50:12 | DEBUG    | scraper.parser | Product 10 parsed: PRAISUN 63 inch Gaming Desk, LED & Power Outlets, Monitor St
2026-07-27 04:50:12 | DEBUG    | scraper.parser | Product 11 parsed: LITTLE TREE 63 Inch Large Executive Computer Office Desk, Br
2026-07-27 04:50:12 | DEBUG    | scraper.parser | Product 12 parsed: ALISENED Computer Desk for Small Spaces, 23.6" Z-Shaped Comp
2026-07-27 04:50:12 | INFO     | scraper.search | Page 13: Extracted 12 products (total: 462)
2026-07-27 04:50:12 | DEBUG    | utils.resume | Progress saved: keyword='Computer tables', last_completed_page=13
2026-07-27 04:50:12 | INFO     | scraper.search | ━━━ Scraping page 14 of 15 ━━━
2026-07-27 04:50:12 | INFO     | scraper.search | Navigating to page 14: https://www.amazon.com/s?k=Computer tables&page=14
2026-07-27 04:50:16 | DEBUG    | scraper.search | Page 14 loaded successfully.
2026-07-27 04:50:16 | INFO     | scraper.parser | Found 12 product cards on the page.
2026-07-27 04:50:16 | DEBUG    | scraper.parser | Product 1 parsed: SAIJI XXL Extra Large Sturdy TV Tray Table, Laptop Desk for 
2026-07-27 04:50:16 | DEBUG    | scraper.parser | Product 2 parsed: TopJob ANYDESK FOLD Mobile Standing Desk, Portable with Lock
2026-07-27 04:50:16 | DEBUG    | scraper.parser | Product 3 parsed: FITUEYES Height Adjustable Standing Desk 32” Wide Sit to Sta
2026-07-27 04:50:16 | DEBUG    | scraper.parser | Product 4 parsed: Branch Daily Desk, Functional at Home Office Desk with Effor
2026-07-27 04:50:17 | DEBUG    | scraper.parser | Product 5 parsed: Elephance Modern Foldable Writing Computer Desk for Home Off
2026-07-27 04:50:17 | DEBUG    | scraper.parser | Product 6 parsed: Enayplon Small Standing Desk with Wheels, Tall Mobile Stand 
2026-07-27 04:50:17 | DEBUG    | scraper.parser | Product 7 parsed: BIZUM 35.4" Small Electric Standing Desk Height Adjustable, 
2026-07-27 04:50:17 | DEBUG    | scraper.parser | Product 8 parsed: Displays By Jack Adjustable Height Rolling Laptop Desk, Port
2026-07-27 04:50:17 | DEBUG    | scraper.parser | Product 9 parsed: PRAISUN 47.2 Inch Gaming Desk with LED Lights & Power Outlet
2026-07-27 04:50:17 | DEBUG    | scraper.parser | Product 10 parsed: PRAISUN 63 inch Gaming Desk, LED & Power Outlets, Monitor St
2026-07-27 04:50:17 | DEBUG    | scraper.parser | Product 11 parsed: LITTLE TREE 63 Inch Large Executive Computer Office Desk, Br
2026-07-27 04:50:17 | DEBUG    | scraper.parser | Product 12 parsed: ALISENED Computer Desk for Small Spaces, 23.6" Z-Shaped Comp
2026-07-27 04:50:17 | INFO     | scraper.search | Page 14: Extracted 12 products (total: 474)
2026-07-27 04:50:17 | DEBUG    | utils.resume | Progress saved: keyword='Computer tables', last_completed_page=14
2026-07-27 04:50:17 | INFO     | scraper.search | ━━━ Scraping page 15 of 15 ━━━
2026-07-27 04:50:17 | INFO     | scraper.search | Navigating to page 15: https://www.amazon.com/s?k=Computer tables&page=15
2026-07-27 04:50:20 | DEBUG    | scraper.search | Page 15 loaded successfully.
2026-07-27 04:50:20 | INFO     | scraper.parser | Found 12 product cards on the page.
2026-07-27 04:50:20 | DEBUG    | scraper.parser | Product 1 parsed: SAIJI XXL Extra Large Sturdy TV Tray Table, Laptop Desk for 
2026-07-27 04:50:20 | DEBUG    | scraper.parser | Product 2 parsed: TopJob ANYDESK FOLD Mobile Standing Desk, Portable with Lock
2026-07-27 04:50:21 | DEBUG    | scraper.parser | Product 3 parsed: FITUEYES Height Adjustable Standing Desk 32” Wide Sit to Sta
2026-07-27 04:50:21 | DEBUG    | scraper.parser | Product 4 parsed: Branch Daily Desk, Functional at Home Office Desk with Effor
2026-07-27 04:50:21 | DEBUG    | scraper.parser | Product 5 parsed: Elephance Modern Foldable Writing Computer Desk for Home Off
2026-07-27 04:50:21 | DEBUG    | scraper.parser | Product 6 parsed: Enayplon Small Standing Desk with Wheels, Tall Mobile Stand 
2026-07-27 04:50:21 | DEBUG    | scraper.parser | Product 7 parsed: BIZUM 35.4" Small Electric Standing Desk Height Adjustable, 
2026-07-27 04:50:21 | DEBUG    | scraper.parser | Product 8 parsed: Displays By Jack Adjustable Height Rolling Laptop Desk, Port
2026-07-27 04:50:21 | DEBUG    | scraper.parser | Product 9 parsed: PRAISUN 47.2 Inch Gaming Desk with LED Lights & Power Outlet
2026-07-27 04:50:21 | DEBUG    | scraper.parser | Product 10 parsed: LITTLE TREE 63 Inch Large Executive Computer Office Desk, Br
2026-07-27 04:50:22 | DEBUG    | scraper.parser | Product 11 parsed: ALISENED Computer Desk for Small Spaces, 23.6" Z-Shaped Comp
2026-07-27 04:50:22 | DEBUG    | scraper.parser | Product 12 parsed: Enayplon Small Standing Desk with Wheels, Mobile Stand Up De
2026-07-27 04:50:22 | INFO     | scraper.search | Page 15: Extracted 12 products (total: 486)
2026-07-27 04:50:22 | DEBUG    | utils.resume | Progress saved: keyword='Computer tables', last_completed_page=15
2026-07-27 04:50:22 | INFO     | scraper.search | Scraping complete. Total products extracted: 486
2026-07-27 04:50:22 | INFO     | __main__ | Scraping finished: 486 products extracted.
2026-07-27 04:50:22 | INFO     | filters.product_filter | No filters applied. All 486 products kept.
2026-07-27 04:50:22 | INFO     | exporters.csv_exporter | CSV export complete: 486 products saved to 'E:\Anas\internship\Week3\Amazon_Automation\output\results.csv'
2026-07-27 04:50:22 | INFO     | exporters.json_exporter | JSON export complete: 486 products saved to 'E:\Anas\internship\Week3\Amazon_Automation\output\results.json'
2026-07-27 04:50:22 | INFO     | exporters.sqlite_exporter | SQLite export complete: 486 products saved to 'E:\Anas\internship\Week3\Amazon_Automation\output\results.db' (0 skipped — no ASIN)
2026-07-27 04:50:22 | DEBUG    | utils.resume | Progress file cleared.
2026-07-27 04:50:22 | INFO     | __main__ | ------------------------------------------------------------
2026-07-27 04:50:22 | INFO     | __main__ | SCRAPE SUMMARY
2026-07-27 04:50:22 | INFO     | __main__ | ------------------------------------------------------------
2026-07-27 04:50:22 | INFO     | __main__ | Keyword:          Computer tables
2026-07-27 04:50:22 | INFO     | __main__ | Pages scraped:    15
2026-07-27 04:50:22 | INFO     | __main__ | Products found:   486
2026-07-27 04:50:22 | INFO     | __main__ | After filtering:  486
2026-07-27 04:50:22 | INFO     | __main__ | Time elapsed:     141.5 seconds
2026-07-27 04:50:22 | INFO     | __main__ | CSV output:       E:\Anas\internship\Week3\Amazon_Automation\output\results.csv
