title,current_price,original_price,discount_percentage,rating,num_reviews,is_prime,is_sponsored,product_url,asin,image_url
Spigen Ultra Hybrid Designed for Oneplus 13 Case (2025) [Anti - Yellowing] [Military-Grade Protection] - Matte Black,$14.99,,,4.5 out of 5 stars,"1,463 ratings",False,False,https://www.amazon.com/Spigen-Ultra-Hybrid-Designed-Oneplus/dp/B0DJGSR89K/ref=sr_1_32?dib=eyJ2IjoiMSJ9.8_5yfbqDjEl8ZRZ9CMm_FKBete3Xo82cjKER1RBdJr6Ut2iA9U9aH4XUy_b797kx9HvbghWxTdGyCsEexVLs5wF1rEji3tTxBNTdd4svdmq2vAA0ZqgYmWA55JKR6M242Pd8oH4MEUST3TSSn8Xopd7QH4xXR9FLTyf1rVIr6aSsfJT4xbgRQHqCMvRLSuERuHX_unRV5e5y5MNjEbJGkhYrcqU889v8TbxPzW86hRY.zH1kJjbnpckK2n0KJqNAOtcN4s8emMwZhrThO9JiFFU&dib_tag=se&keywords=oneplus+phone+cases&qid=1785306809&sr=8-32,B0DJGSR89K,https://m.media-amazon.com/images/I/71UDi+QX4lL._AC_UY218_.jpg
"Compatible with Oneplus 8T Phone Case 6.5"" 6.5"" Clear | Oneplus 8T Case Clear[Not Compatible with Oneplus 8],Reinforced Corners TPU Shock-Absorption Flexible Cell Phone Cover",$6.98,,8% off coupon applied,4.7 out of 5 stars,192 ratings,False,False,https://www.amazon.com/Oneplus-8T-Folmeikat-Transparent-Shock-Absorption/dp/B08N13FCGS/ref=sr_1_33?dib=eyJ2IjoiMSJ9.8_5yfbqDjEl8ZRZ9CMm_FKBete3Xo82cjKER1RBdJr6Ut2iA9U9aH4XUy_b797kx9HvbghWxTdGyCsEexVLs5wF1rEji3tTxBNTdd4svdmq2vAA0ZqgYmWA55JKR6M242Pd8oH4MEUST3TSSn8Xopd7QH4xXR9FLTyf1rVIr6aSsfJT4xbgRQHqCMvRLSuERuHX_unRV5e5y5MNjEbJGkhYrcqU889v8TbxPzW86hRY.zH1kJjbnpckK2n0KJqNAOtcN4s8emMwZhrThO9JiFFU&dib_tag=se&keywords=oneplus+phone+cases&qid=1785306809&sr=8-33,B08N13FCGS,https://m.media-amazon.com/images/I/611iOQVSJSL._AC_UY218_.jpg
Osophter for Oneplus Nord N100 Case Shock-Absorption Flexible TPU Rubber Protective Cell Phone Cover for Oneplus Nord N100(Navy Blue),$7.99,,,4.6 out of 5 stars,436 ratings,False,False,https://www.amazon.com/Osophter-Oneplus-Shock-Absorption-Flexible-Protective/dp/B08MFD31D6/ref=sr_1_34?dib=eyJ2IjoiMSJ9.8_5yfbqDjEl8ZRZ9CMm_FKBete3Xo82cjKER1RBdJr6Ut2iA9U9aH4XUy_b797kx9HvbghWxTdGyCsEexVLs5wF1rEji3tTxBNTdd4svdmq2vAA0ZqgYmWA55JKR6M242Pd8oH4MEUST3TSSn8Xopd7QH4xXR9FLTyf1rVIr6aSsfJT4xbgRQHqCMvRLSuERuHX_unRV5e5y5MNjEbJGkhYrcqU889v8TbxPzW86hRY.zH1kJjbnpckK2n0KJqNAOtcN4s8emMwZhrThO9JiFFU&dib_tag=se&keywords=oneplus+phone+cases&qid=1785306809&sr=8-34,B08MFD31D6,https://m.media-amazon.com/images/I/61lqEIwifmL._AC_UY218_.jpg
"Poetic Guardian Series Case Designed for OnePlus Nord N10 5G, Full-Body Hybrid Shockproof Bumper Cover with Built-in-Screen Protector, Black",$16.95,,,4.6 out of 5 stars,"1,334 ratings",False,False,https://www.amazon.com/Poetic-Guardian-Full-Body-Shockproof-Protector/dp/B08ZS74B8Q/ref=sr_1_35?dib=eyJ2IjoiMSJ9.8_5yfbqDjEl8ZRZ9CMm_FKBete3Xo82cjKER1RBdJr6Ut2iA9U9aH4XUy_b797kx9HvbghWxTdGyCsEexVLs5wF1rEji3tTxBNTdd4svdmq2vAA0ZqgYmWA55JKR6M242Pd8oH4MEUST3TSSn8Xopd7QH4xXR9FLTyf1rVIr6aSsfJT4xbgRQHqCMvRLSuERuHX_unRV5e5y5MNjEbJGkhYrcqU889v8TbxPzW86hRY.zH1kJjbnpckK2n0KJqNAOtcN4s8emMwZhrThO9JiFFU&dib_tag=se&keywords=oneplus+phone+cases&qid=1785306809&sr=8-35,B08ZS74B8Q,https://m.media-amazon.com/images/I/71ppuoM05vL._AC_UY218_.jpg
"LeYi for Oneplus Nord N200-5G Case Military-Grade & Magnetic Stand, Black | Tempered Glass Screen Protector & Slide Camera Cover, Magnetic Rotatable Kickstand para NordN200 5G Phone Case",$6.64,,Save 5%,4.6 out of 5 stars,220 ratings,False,False,https://www.amazon.com/LeYi-Protector-Military-Grade-Protection-N200/dp/B0DS5FV19C/ref=sr_1_36?dib=eyJ2IjoiMSJ9.8_5yfbqDjEl8ZRZ9CMm_FKBete3Xo82cjKER1RBdJr6Ut2iA9U9aH4XUy_b797kx9HvbghWxTdGyCsEexVLs5wF1rEji3tTxBNTdd4svdmq2vAA0ZqgYmWA55JKR6M242Pd8oH4MEUST3TSSn8Xopd7QH4xXR9FLTyf1rVIr6aSsfJT4xbgRQHqCMvRLSuERuHX_unRV5e5y5MNjEbJGkhYrcqU889v8TbxPzW86hRY.zH1kJjbnpckK2n0KJqNAOtcN4s8emMwZhrThO9JiFFU&dib_tag=se&keywords=oneplus+phone+cases&qid=1785306809&sr=8-36,B0DS5FV19C,https://m.media-amazon.com/images/I/71qQQZxDD4L._AC_UY218_.jpg
for OnePlus Nord N20 5G Case Wallet with Card Holder Kickstand Magnetic Soft Leather Flip Fold Case for Google OnePlus Nord N20 Cover (Purple),$9.99,,,4.5 out of 5 stars,13 ratings,False,True,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo0NjMwMTA3NTg5NDg1MDE2OjE3ODUzMDY4MDk6c3BfYnRmOjMwMDE2MDg4MTQ0NzQwMjo6MDo6&url=%2Fshingtomua-OnePlus-Kickstand-Magnetic-Leather%2Fdp%2FB0CR1H2B12%2Fref%3Dsr_1_37_sspa%3Fdib%3DeyJ2IjoiMSJ9.8_5yfbqDjEl8ZRZ9CMm_FKBete3Xo82cjKER1RBdJr6Ut2iA9U9aH4XUy_b797kx9HvbghWxTdGyCsEexVLs5wF1rEji3tTxBNTdd4svdmq2vAA0ZqgYmWA55JKR6M242Pd8oH4MEUST3TSSn8Xopd7QH4xXR9FLTyf1rVIr6aSsfJT4xbgRQHqCMvRLSuERuHX_unRV5e5y5MNjEbJGkhYrcqU889v8TbxPzW86hRY.zH1kJjbnpckK2n0KJqNAOtcN4s8emMwZhrThO9JiFFU%26dib_tag%3Dse%26keywords%3Doneplus%2Bphone%2Bcases%26qid%3D1785306809%26sr%3D8-37-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,B0CR1H2B12,https://m.media-amazon.com/images/I/71MUG+X9CGL._AC_UY218_.jpg
"Silicone Case for OnePlus 13, Blue | Soft Silicone Silky Touch Easy Clean, Shockproof Slim Phone Cover, Upgraded Camera Protection, Anti-Scratch Microfiber Lining",$9.99,$11.99,Save 17%,4.6 out of 5 stars,"1,271 ratings",False,True,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo0NjMwMTA3NTg5NDg1MDE2OjE3ODUzMDY4MDk6c3BfYnRmOjMwMDc4OTU0MzkwODIwMjo6MDo6&url=%2FBtstring-Silicone-Case-OnePlus-Blue%2Fdp%2FB0DNSMVCYH%2Fref%3Dsr_1_38_sspa%3Fdib%3DeyJ2IjoiMSJ9.8_5yfbqDjEl8ZRZ9CMm_FKBete3Xo82cjKER1RBdJr6Ut2iA9U9aH4XUy_b797kx9HvbghWxTdGyCsEexVLs5wF1rEji3tTxBNTdd4svdmq2vAA0ZqgYmWA55JKR6M242Pd8oH4MEUST3TSSn8Xopd7QH4xXR9FLTyf1rVIr6aSsfJT4xbgRQHqCMvRLSuERuHX_unRV5e5y5MNjEbJGkhYrcqU889v8TbxPzW86hRY.zH1kJjbnpckK2n0KJqNAOtcN4s8emMwZhrThO9JiFFU%26dib_tag%3Dse%26keywords%3Doneplus%2Bphone%2Bcases%26qid%3D1785306809%26sr%3D8-38-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,B0DNSMVCYH,https://m.media-amazon.com/images/I/617lWf30NdL._AC_UY218_.jpg
"Silicone Case for OnePlus 13, Deep Purple | Soft Silicone Silky Touch Easy Clean, Shockproof Slim Phone Cover, Upgraded Camera Protection, Anti-Scratch Microfiber Lining",$9.99,$11.99,Save 17%,4.6 out of 5 stars,"1,271 ratings",False,True,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToyOTAzOTQ0NjA3Mzc0NTY0OjE3ODUzMDY4MTc6c3BfYXRmX25leHQ6MzAwNzg5NTY4OTU3NTAyOjowOjo&url=%2FBtstring-Silicone-OnePlus-13-Purple%2Fdp%2FB0DNSNHMSQ%2Fref%3Dsr_1_33_sspa%3Fdib%3DeyJ2IjoiMSJ9.Vk2RY6V4agn1v54DcsIZxWXtFdcjfHoDCQQDcEsmDiBfIBjmK-ne7KqPAcs-RJt0gEVbxjgH7S-QQappGTLgvNWcraliPl5XUP6--mXFAen0Hnb_69-u1bCLrFJKcy8hlz5gTYw8pCZBD0mBnFr_d7FtOwdDZhzYAWvNM1JDqlUZFRme0OZl2zgas8CMDiJkT_YswRx0E84dWcmZjC2YJJzfH545f2ahA02By9nPacU.o3kaglrO4vioDVOmjZe1DiASmjYMXU8HIgDn9WJeoyE%26dib_tag%3Dse%26keywords%3Doneplus%2Bphone%2Bcases%26qid%3D1785306817%26sr%3D8-33-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,B0DNSNHMSQ,https://m.media-amazon.com/images/I/61KZStNxp0L._AC_UY218_.jpg
"for OnePlus 10 Pro Case 5G, Soft TPU Artificial Leather Back, Extremely Light Ultra-Light Cover, Anti-Fingerprint-Scratch Camera Protection Phone Case for Oneplus 10 Pro (Blue)",$9.29,$9.99,-7%,4.3 out of 5 stars,365 ratings,False,True,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToyOTAzOTQ0NjA3Mzc0NTY0OjE3ODUzMDY4MTc6c3BfYXRmX25leHQ6MjAwMDQ3NzUwNTc4OTk4OjowOjo&url=%2FPuxssul-Artificial-Extremely-Ultra-Light-Protection%2Fdp%2FB09QXBTBQ5%2Fref%3Dsr_1_34_sspa%3Fdib%3DeyJ2IjoiMSJ9.Vk2RY6V4agn1v54DcsIZxWXtFdcjfHoDCQQDcEsmDiBfIBjmK-ne7KqPAcs-RJt0gEVbxjgH7S-QQappGTLgvNWcraliPl5XUP6--mXFAen0Hnb_69-u1bCLrFJKcy8hlz5gTYw8pCZBD0mBnFr_d7FtOwdDZhzYAWvNM1JDqlUZFRme0OZl2zgas8CMDiJkT_YswRx0E84dWcmZjC2YJJzfH545f2ahA02By9nPacU.o3kaglrO4vioDVOmjZe1DiASmjYMXU8HIgDn9WJeoyE%26dib_tag%3Dse%26keywords%3Doneplus%2Bphone%2Bcases%26qid%3D1785306817%26sr%3D8-34-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,B09QXBTBQ5,https://m.media-amazon.com/images/I/7115B6nw+yL._AC_UY218_.jpg
"Poetic Revolution Series Designed for Oneplus 10T Case, Full-Body Rugged Dual-Layer Shockproof Protective Cover with Kickstand and Built-in-Screen Protector, Black",$18.95,,,4.4 out of 5 stars,354 ratings,False,False,https://www.amazon.com/Poetic-Revolution-Dual-Layer-Shockproof-Protective/dp/B0BF61PSYC/ref=sr_1_35?dib=eyJ2IjoiMSJ9.Vk2RY6V4agn1v54DcsIZxWXtFdcjfHoDCQQDcEsmDiBfIBjmK-ne7KqPAcs-RJt0gEVbxjgH7S-QQappGTLgvNWcraliPl5XUP6--mXFAen0Hnb_69-u1bCLrFJKcy8hlz5gTYw8pCZBD0mBnFr_d7FtOwdDZhzYAWvNM1JDqlUZFRme0OZl2zgas8CMDiJkT_YswRx0E84dWcmZjC2YJJzfH545f2ahA02By9nPacU.o3kaglrO4vioDVOmjZe1DiASmjYMXU8HIgDn9WJeoyE&dib_tag=se&keywords=oneplus+phone+cases&qid=1785306817&sr=8-35,B0BF61PSYC,https://m.media-amazon.com/images/I/71hgjCETdGL._AC_UY218_.jpg
"iCoverCase for OnePlus 9 5G Case Clear[Compatible with NA & EU Versions], Corner Shockproof Protective Phone Case Soft TPU Slim Thin Case for OnePlus 9 - Clear",$7.99,,,4.6 out of 5 stars,109 ratings,False,False,https://www.amazon.com/iCoverCase-Compatible-Versions-Shockproof-Protective/dp/B09BYS2J54/ref=sr_1_36?dib=eyJ2IjoiMSJ9.Vk2RY6V4agn1v54DcsIZxWXtFdcjfHoDCQQDcEsmDiBfIBjmK-ne7KqPAcs-RJt0gEVbxjgH7S-QQappGTLgvNWcraliPl5XUP6--mXFAen0Hnb_69-u1bCLrFJKcy8hlz5gTYw8pCZBD0mBnFr_d7FtOwdDZhzYAWvNM1JDqlUZFRme0OZl2zgas8CMDiJkT_YswRx0E84dWcmZjC2YJJzfH545f2ahA02By9nPacU.o3kaglrO4vioDVOmjZe1DiASmjYMXU8HIgDn9WJeoyE&dib_tag=se&keywords=oneplus+phone+cases&qid=1785306817&sr=8-36,B09BYS2J54,https://m.media-amazon.com/images/I/61ZcdmYGZ6L._AC_UY218_.jpg
"Case for Oneplus Nord N200 5G, 1+ Nord N200 5G Phone Case Heavy Duty Shockproof Dustproof Protection, 3 in 1 Rugged Defender Protective Bumper Case, Cover for N200 5G 2021 Black",$16.89,,,4.4 out of 5 stars,423 ratings,False,False,https://www.amazon.com/Anloes-Shockproof-Dustproof-Protection-Protective/dp/B09FHG5NNL/ref=sr_1_37?dib=eyJ2IjoiMSJ9.Vk2RY6V4agn1v54DcsIZxWXtFdcjfHoDCQQDcEsmDiBfIBjmK-ne7KqPAcs-RJt0gEVbxjgH7S-QQappGTLgvNWcraliPl5XUP6--mXFAen0Hnb_69-u1bCLrFJKcy8hlz5gTYw8pCZBD0mBnFr_d7FtOwdDZhzYAWvNM1JDqlUZFRme0OZl2zgas8CMDiJkT_YswRx0E84dWcmZjC2YJJzfH545f2ahA02By9nPacU.o3kaglrO4vioDVOmjZe1DiASmjYMXU8HIgDn9WJeoyE&dib_tag=se&keywords=oneplus+phone+cases&qid=1785306817&sr=8-37,B09FHG5NNL,https://m.media-amazon.com/images/I/71WfflgnarL._AC_UY218_.jpg
"MAKAVO Magnetic for OnePlus 12 Case [Compatible with MagSafe] Translucent Matte Shockproof Phone Case with Camera Cover, One Plus 12 Slim Thin Yet Military Grade Drop Proof Silicone Bumper Case",$13.99,,,4.5 out of 5 stars,433 ratings,False,False,https://www.amazon.com/MAKAVO-Magnetic-Compatible-Translucent-Shockproof/dp/B0CRR1FLZL/ref=sr_1_38?dib=eyJ2IjoiMSJ9.Vk2RY6V4agn1v54DcsIZxWXtFdcjfHoDCQQDcEsmDiBfIBjmK-ne7KqPAcs-RJt0gEVbxjgH7S-QQappGTLgvNWcraliPl5XUP6--mXFAen0Hnb_69-u1bCLrFJKcy8hlz5gTYw8pCZBD0mBnFr_d7FtOwdDZhzYAWvNM1JDqlUZFRme0OZl2zgas8CMDiJkT_YswRx0E84dWcmZjC2YJJzfH545f2ahA02By9nPacU.o3kaglrO4vioDVOmjZe1DiASmjYMXU8HIgDn9WJeoyE&dib_tag=se&keywords=oneplus+phone+cases&qid=1785306817&sr=8-38,B0CRR1FLZL,https://m.media-amazon.com/images/I/71Unul53TGL._AC_UY218_.jpg
"for OnePlus Nord N200 5G Case with Slide Camera Cover and 2pcs HD Screen Protector, 360° Rotation Ring Kickstand [Military Grade] Case for OnePlus Nord N200 5G (Black)",$7.99,,,4.4 out of 5 stars,237 ratings,False,False,https://www.amazon.com/AKINIK-OnePlus-Nord-N200-Case/dp/B0C84WDQ4M/ref=sr_1_39?dib=eyJ2IjoiMSJ9.Vk2RY6V4agn1v54DcsIZxWXtFdcjfHoDCQQDcEsmDiBfIBjmK-ne7KqPAcs-RJt0gEVbxjgH7S-QQappGTLgvNWcraliPl5XUP6--mXFAen0Hnb_69-u1bCLrFJKcy8hlz5gTYw8pCZBD0mBnFr_d7FtOwdDZhzYAWvNM1JDqlUZFRme0OZl2zgas8CMDiJkT_YswRx0E84dWcmZjC2YJJzfH545f2ahA02By9nPacU.o3kaglrO4vioDVOmjZe1DiASmjYMXU8HIgDn9WJeoyE&dib_tag=se&keywords=oneplus+phone+cases&qid=1785306817&sr=8-39,B0C84WDQ4M,https://m.media-amazon.com/images/I/81WLu38ri+L._AC_UY218_.jpg
"Magnetic Leather Case for OnePlus Open with Rotating Kickstand & Hand Strap, Premium Vegan Leather & Full Hinge & Camera Protection, All-Around Shockproof Protection Stand Cover, Black",$28.99,,,4.6 out of 5 stars,18 ratings,False,False,https://www.amazon.com/zifiuzem-Kickstand-Protection-All-Around-Shockproof/dp/B0GFCRV14T/ref=sr_1_40?dib=eyJ2IjoiMSJ9.Vk2RY6V4agn1v54DcsIZxWXtFdcjfHoDCQQDcEsmDiBfIBjmK-ne7KqPAcs-RJt0gEVbxjgH7S-QQappGTLgvNWcraliPl5XUP6--mXFAen0Hnb_69-u1bCLrFJKcy8hlz5gTYw8pCZBD0mBnFr_d7FtOwdDZhzYAWvNM1JDqlUZFRme0OZl2zgas8CMDiJkT_YswRx0E84dWcmZjC2YJJzfH545f2ahA02By9nPacU.o3kaglrO4vioDVOmjZe1DiASmjYMXU8HIgDn9WJeoyE&dib_tag=se&keywords=oneplus+phone+cases&qid=1785306817&sr=8-40,B0GFCRV14T,https://m.media-amazon.com/images/I/81ambbnF2XL._AC_UY218_.jpg
"Compatible for Oneplus 10T 5G Phone Case, 360° Rotatable Ring Holder Kickstand [Non Yellowing] Transparent 4 Airbags Corners Shockproof Protective Cover Case for Oneplus 1+ 10T 2020 - Crystal Clear",$8.99,,,4.4 out of 5 stars,41 ratings,False,False,https://www.amazon.com/Compatible-10T-5G-Transparent-Shockproof/dp/B0F7H63BMG/ref=sr_1_41?dib=eyJ2IjoiMSJ9.Vk2RY6V4agn1v54DcsIZxWXtFdcjfHoDCQQDcEsmDiBfIBjmK-ne7KqPAcs-RJt0gEVbxjgH7S-QQappGTLgvNWcraliPl5XUP6--mXFAen0Hnb_69-u1bCLrFJKcy8hlz5gTYw8pCZBD0mBnFr_d7FtOwdDZhzYAWvNM1JDqlUZFRme0OZl2zgas8CMDiJkT_YswRx0E84dWcmZjC2YJJzfH545f2ahA02By9nPacU.o3kaglrO4vioDVOmjZe1DiASmjYMXU8HIgDn9WJeoyE&dib_tag=se&keywords=oneplus+phone+cases&qid=1785306817&sr=8-41,B0F7H63BMG,https://m.media-amazon.com/images/I/61lsLtQez2L._AC_UY218_.jpg
"Compatible for OnePlus 11 5G Phone Case, 360° Rotatable Ring Holder Kickstand/Stand Silicone TPU Silm Fit Shockproof Protective Cover Case for OnePlus 1+ 11 5G 6.7 inch (2023 Release) - Black",$6.99,$8.99,Save 22%,4.2 out of 5 stars,69 ratings,False,False,https://www.amazon.com/Nijiadi-Compatible-OnePlus-11-Shockproof/dp/B0F9Y1CSSG/ref=sr_1_42?dib=eyJ2IjoiMSJ9.Vk2RY6V4agn1v54DcsIZxWXtFdcjfHoDCQQDcEsmDiBfIBjmK-ne7KqPAcs-RJt0gEVbxjgH7S-QQappGTLgvNWcraliPl5XUP6--mXFAen0Hnb_69-u1bCLrFJKcy8hlz5gTYw8pCZBD0mBnFr_d7FtOwdDZhzYAWvNM1JDqlUZFRme0OZl2zgas8CMDiJkT_YswRx0E84dWcmZjC2YJJzfH545f2ahA02By9nPacU.o3kaglrO4vioDVOmjZe1DiASmjYMXU8HIgDn9WJeoyE&dib_tag=se&keywords=oneplus+phone+cases&qid=1785306817&sr=8-42,B0F9Y1CSSG,https://m.media-amazon.com/images/I/61386-NQq0L._AC_UY218_.jpg
"Cute Cheetah Print Phone Case for OnePlus Nord N30 5g 6.72"", Aesthetic Coquette Black Leopard Pattern Design Case Soft Slim Shockproof TPU Protective Funda Cover for Women Girls",$12.99,,,4.4 out of 5 stars,229 ratings,False,True,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToyOTAzOTQ0NjA3Mzc0NTY0OjE3ODUzMDY4MTc6c3BfbXRmOjMwMTM4NzQxMTg2NjMwMjo6MDo6&url=%2Flioscre-OnePlus-Nord-N30-5g%2Fdp%2FB0DXQTRMT3%2Fref%3Dsr_1_43_sspa%3Fdib%3DeyJ2IjoiMSJ9.Vk2RY6V4agn1v54DcsIZxWXtFdcjfHoDCQQDcEsmDiBfIBjmK-ne7KqPAcs-RJt0gEVbxjgH7S-QQappGTLgvNWcraliPl5XUP6--mXFAen0Hnb_69-u1bCLrFJKcy8hlz5gTYw8pCZBD0mBnFr_d7FtOwdDZhzYAWvNM1JDqlUZFRme0OZl2zgas8CMDiJkT_YswRx0E84dWcmZjC2YJJzfH545f2ahA02By9nPacU.o3kaglrO4vioDVOmjZe1DiASmjYMXU8HIgDn9WJeoyE%26dib_tag%3Dse%26keywords%3Doneplus%2Bphone%2Bcases%26qid%3D1785306817%26sr%3D8-43-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,B0DXQTRMT3,https://m.media-amazon.com/images/I/61J8aEF1pdL._AC_UY218_.jpg
"for oneplus 15R Case 5G 6.83"", [10FT Military Grade Drop Test] Black Silicone Planet Soft Slim TPU Protective Shockproof Phone Case Cover (Starry Sky)",$13.99,,5% off coupon applied,,,False,True,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToyOTAzOTQ0NjA3Mzc0NTY0OjE3ODUzMDY4MTc6c3BfbXRmOjMwMTEzOTc2MzgzNTAwMjo6MDo6&url=%2FDcwunk-Military-Silicone-Protective-Shockproof%2Fdp%2FB0G6K4M89G%2Fref%3Dsr_1_44_sspa%3Fdib%3DeyJ2IjoiMSJ9.Vk2RY6V4agn1v54DcsIZxWXtFdcjfHoDCQQDcEsmDiBfIBjmK-ne7KqPAcs-RJt0gEVbxjgH7S-QQappGTLgvNWcraliPl5XUP6--mXFAen0Hnb_69-u1bCLrFJKcy8hlz5gTYw8pCZBD0mBnFr_d7FtOwdDZhzYAWvNM1JDqlUZFRme0OZl2zgas8CMDiJkT_YswRx0E84dWcmZjC2YJJzfH545f2ahA02By9nPacU.o3kaglrO4vioDVOmjZe1DiASmjYMXU8HIgDn9WJeoyE%26dib_tag%3Dse%26keywords%3Doneplus%2Bphone%2Bcases%26qid%3D1785306817%26sr%3D8-44-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,B0G6K4M89G,https://m.media-amazon.com/images/I/71wlAlzMAkL._AC_UY218_.jpg
"Poetic Revolution Case Compatible with OnePlus 12R 5G (2024), Built-in Screen Protector, Works with Fingerprint ID, Robust, Shockproof Full Body Protective Case with Stand, Black",$19.95,,5% off coupon applied,4.3 out of 5 stars,524 ratings,False,False,https://www.amazon.com/Poetic-Revolution-Fingerprint-Shockproof-Protective/dp/B0CXSYHSSD/ref=sr_1_45?dib=eyJ2IjoiMSJ9.Vk2RY6V4agn1v54DcsIZxWXtFdcjfHoDCQQDcEsmDiBfIBjmK-ne7KqPAcs-RJt0gEVbxjgH7S-QQappGTLgvNWcraliPl5XUP6--mXFAen0Hnb_69-u1bCLrFJKcy8hlz5gTYw8pCZBD0mBnFr_d7FtOwdDZhzYAWvNM1JDqlUZFRme0OZl2zgas8CMDiJkT_YswRx0E84dWcmZjC2YJJzfH545f2ahA02By9nPacU.o3kaglrO4vioDVOmjZe1DiASmjYMXU8HIgDn9WJeoyE&dib_tag=se&keywords=oneplus+phone+cases&qid=1785306817&sr=8-45,B0CXSYHSSD,https://m.media-amazon.com/images/I/7151ZTv1hiL._AC_UY218_.jpg
"for OnePlus 6T/OnePlus 7 Case with [2 Pack] Tempered Glass Screen Protector, for OnePlus 7 Heavy Duty Armor [Military-Grade] Protective，with Kickstand Mount Holder Slim Fit Phone Case Black",$9.58,,,4.5 out of 5 stars,41 ratings,False,False,https://www.amazon.com/Anvzle-Protector-Military-Grade-Protective%EF%BC%8C-Kickstand/dp/B0DRZ3FPC1/ref=sr_1_46?dib=eyJ2IjoiMSJ9.Vk2RY6V4agn1v54DcsIZxWXtFdcjfHoDCQQDcEsmDiBfIBjmK-ne7KqPAcs-RJt0gEVbxjgH7S-QQappGTLgvNWcraliPl5XUP6--mXFAen0Hnb_69-u1bCLrFJKcy8hlz5gTYw8pCZBD0mBnFr_d7FtOwdDZhzYAWvNM1JDqlUZFRme0OZl2zgas8CMDiJkT_YswRx0E84dWcmZjC2YJJzfH545f2ahA02By9nPacU.o3kaglrO4vioDVOmjZe1DiASmjYMXU8HIgDn9WJeoyE&dib_tag=se&keywords=oneplus+phone+cases&qid=1785306817&sr=8-46,B0DRZ3FPC1,https://m.media-amazon.com/images/I/61F+iA52+DL._AC_UY218_.jpg
"Case for OnePlus 13, Anti-Fingerprint Faux Leather Back + Soft TPU Shockproof Durable Edges, Anti-Scratch Slim Fit Camera Protective Cover Phone Case for Oneplus 13 5G 2025 (White)",$9.29,$9.99,-7%,4.3 out of 5 stars,365 ratings,False,False,https://www.amazon.com/Puxssul-OnePlus-13-Anti-Fingerprint-Anti-Scratch/dp/B0DS727GPZ/ref=sr_1_47?dib=eyJ2IjoiMSJ9.Vk2RY6V4agn1v54DcsIZxWXtFdcjfHoDCQQDcEsmDiBfIBjmK-ne7KqPAcs-RJt0gEVbxjgH7S-QQappGTLgvNWcraliPl5XUP6--mXFAen0Hnb_69-u1bCLrFJKcy8hlz5gTYw8pCZBD0mBnFr_d7FtOwdDZhzYAWvNM1JDqlUZFRme0OZl2zgas8CMDiJkT_YswRx0E84dWcmZjC2YJJzfH545f2ahA02By9nPacU.o3kaglrO4vioDVOmjZe1DiASmjYMXU8HIgDn9WJeoyE&dib_tag=se&keywords=oneplus+phone+cases&qid=1785306817&sr=8-47,B0DS727GPZ,https://m.media-amazon.com/images/I/61g1cJnjGqL._AC_UY218_.jpg
"FNTCASE for Oneplus 15R Clear Case with Screen Protector Phonecase | Anti Yellowing, Military Grade Drop Protection, Slim Phone Cases, Shockproof Protective Bumper, Transparent Cell Cover",$6.99,$8.99,Save 22%,4.6 out of 5 stars,"81,889 ratings",False,False,https://www.amazon.com/FNTCASE-Oneplus-15R-Case-Clear/dp/B0G2BKWDZP/ref=sr_1_48?dib=eyJ2IjoiMSJ9.Vk2RY6V4agn1v54DcsIZxWXtFdcjfHoDCQQDcEsmDiBfIBjmK-ne7KqPAcs-RJt0gEVbxjgH7S-QQappGTLgvNWcraliPl5XUP6--mXFAen0Hnb_69-u1bCLrFJKcy8hlz5gTYw8pCZBD0mBnFr_d7FtOwdDZhzYAWvNM1JDqlUZFRme0OZl2zgas8CMDiJkT_YswRx0E84dWcmZjC2YJJzfH545f2ahA02By9nPacU.o3kaglrO4vioDVOmjZe1DiASmjYMXU8HIgDn9WJeoyE&dib_tag=se&keywords=oneplus+phone+cases&qid=1785306817&sr=8-48,B0G2BKWDZP,https://m.media-amazon.com/images/I/71qxeVTj78L._AC_UY218_.jpg
